SKU	ThuongHieu	GioiTinh	DanhMuc	Size	Mau	Gia	GiaGiam	SoLuong	DaBan	Image	TrangThai
CHA-ÁO -11-L-Đ	Chanel	Unisex	Áo khoác	L	Đen	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-L-T	Chanel	Unisex	Áo khoác	L	Trắng	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-L-BEI	Chanel	Unisex	Áo khoác	L	Be	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-L-X	Chanel	Unisex	Áo khoác	L	Xanh	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-XL-Đ	Chanel	Unisex	Áo khoác	XL	Đen	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-XL-T	Chanel	Unisex	Áo khoác	XL	Trắng	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-XL-BEI	Chanel	Unisex	Áo khoác	XL	Be	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -11-XL-X	Chanel	Unisex	Áo khoác	XL	Xanh	10400000	9500000	3	0	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVfEwxeWB3ZLcS8QFdKo6aC9Oc99Jx3vOLdU5JXDJKGMgk9dP_8oe2zaGelH6I4h8G2vswiCAlakFNy_BvpbpzqmiDpvpAGs1tDt0r-vm-YwSXgpp4M6-SFTIJWM9W83we2jJ7UzAt6CM/s1024/ao-khoac-chanel-c915465740.jpg	1
CHA-ÁO -12-S-Đ	Chanel	Nữ	Áo sơ mi	S	Đen	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-S-T	Chanel	Nữ	Áo sơ mi	S	Trắng	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-S-BEI	Chanel	Nữ	Áo sơ mi	S	Be	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-S-X	Chanel	Nữ	Áo sơ mi	S	Xanh	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-M-Đ	Chanel	Nữ	Áo sơ mi	M	Đen	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-M-T	Chanel	Nữ	Áo sơ mi	M	Trắng	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-M-BEI	Chanel	Nữ	Áo sơ mi	M	Be	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-M-X	Chanel	Nữ	Áo sơ mi	M	Xanh	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-L-Đ	Chanel	Nữ	Áo sơ mi	L	Đen	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-L-T	Chanel	Nữ	Áo sơ mi	L	Trắng	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-L-BEI	Chanel	Nữ	Áo sơ mi	L	Be	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-L-X	Chanel	Nữ	Áo sơ mi	L	Xanh	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-XL-Đ	Chanel	Nữ	Áo sơ mi	XL	Đen	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-XL-T	Chanel	Nữ	Áo sơ mi	XL	Trắng	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-XL-BEI	Chanel	Nữ	Áo sơ mi	XL	Be	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -12-XL-X	Chanel	Nữ	Áo sơ mi	XL	Xanh	7800000	7000000	3	0	https://hhgs.pro/upload/crawler/ao-somi-chanel-a5180.jpg	1
CHA-ÁO -13-S-Đ	Chanel	Unisex	Áo sơ mi	S	Đen	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-S-T	Chanel	Unisex	Áo sơ mi	S	Trắng	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-S-BEI	Chanel	Unisex	Áo sơ mi	S	Be	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-S-X	Chanel	Unisex	Áo sơ mi	S	Xanh	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-M-Đ	Chanel	Unisex	Áo sơ mi	M	Đen	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-M-T	Chanel	Unisex	Áo sơ mi	M	Trắng	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-M-BEI	Chanel	Unisex	Áo sơ mi	M	Be	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-M-X	Chanel	Unisex	Áo sơ mi	M	Xanh	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-L-Đ	Chanel	Unisex	Áo sơ mi	L	Đen	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-L-T	Chanel	Unisex	Áo sơ mi	L	Trắng	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-L-BEI	Chanel	Unisex	Áo sơ mi	L	Be	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-L-X	Chanel	Unisex	Áo sơ mi	L	Xanh	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-XL-Đ	Chanel	Unisex	Áo sơ mi	XL	Đen	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-XL-T	Chanel	Unisex	Áo sơ mi	XL	Trắng	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-XL-BEI	Chanel	Unisex	Áo sơ mi	XL	Be	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -13-XL-X	Chanel	Unisex	Áo sơ mi	XL	Xanh	5900000	5000000	3	0	https://hotgirlshop.vn/uploads/picture/10042022/News/20410161312-ao-chanel-auth.jpg	1
CHA-ÁO -14-S-Đ	Chanel	Unisex	Áo sơ mi	S	Đen	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-S-T	Chanel	Unisex	Áo sơ mi	S	Trắng	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-S-BEI	Chanel	Unisex	Áo sơ mi	S	Be	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-S-X	Chanel	Unisex	Áo sơ mi	S	Xanh	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-M-Đ	Chanel	Unisex	Áo sơ mi	M	Đen	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-M-T	Chanel	Unisex	Áo sơ mi	M	Trắng	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-M-BEI	Chanel	Unisex	Áo sơ mi	M	Be	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-M-X	Chanel	Unisex	Áo sơ mi	M	Xanh	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-L-Đ	Chanel	Unisex	Áo sơ mi	L	Đen	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-L-T	Chanel	Unisex	Áo sơ mi	L	Trắng	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-L-BEI	Chanel	Unisex	Áo sơ mi	L	Be	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-L-X	Chanel	Unisex	Áo sơ mi	L	Xanh	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-XL-Đ	Chanel	Unisex	Áo sơ mi	XL	Đen	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-XL-T	Chanel	Unisex	Áo sơ mi	XL	Trắng	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-XL-BEI	Chanel	Unisex	Áo sơ mi	XL	Be	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -14-XL-X	Chanel	Unisex	Áo sơ mi	XL	Xanh	12000000	11400000	3	0	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpAR6vgr8K5_2L3t3pUHh7S4pEiBNBT5CaA&s	1
CHA-ÁO -15-S-Đ	Chanel	Nữ	Áo len	S	Đen	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-S-T	Chanel	Nữ	Áo len	S	Trắng	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-S-BEI	Chanel	Nữ	Áo len	S	Be	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-S-X	Chanel	Nữ	Áo len	S	Xanh	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-M-Đ	Chanel	Nữ	Áo len	M	Đen	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-M-T	Chanel	Nữ	Áo len	M	Trắng	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-M-BEI	Chanel	Nữ	Áo len	M	Be	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-M-X	Chanel	Nữ	Áo len	M	Xanh	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-L-Đ	Chanel	Nữ	Áo len	L	Đen	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-L-T	Chanel	Nữ	Áo len	L	Trắng	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-L-BEI	Chanel	Nữ	Áo len	L	Be	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-L-X	Chanel	Nữ	Áo len	L	Xanh	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-XL-Đ	Chanel	Nữ	Áo len	XL	Đen	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-XL-T	Chanel	Nữ	Áo len	XL	Trắng	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-XL-BEI	Chanel	Nữ	Áo len	XL	Be	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -15-XL-X	Chanel	Nữ	Áo len	XL	Xanh	9200000	8600000	3	0	https://cdn-images.farfetch-contents.com/22/94/38/09/22943809_54949965_1000.jpg	1
CHA-ÁO -16-S-Đ	Chanel	Unisex	Áo len	S	Đen	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-S-T	Chanel	Unisex	Áo len	S	Trắng	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-S-BEI	Chanel	Unisex	Áo len	S	Be	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-S-X	Chanel	Unisex	Áo len	S	Xanh	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-M-Đ	Chanel	Unisex	Áo len	M	Đen	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-M-T	Chanel	Unisex	Áo len	M	Trắng	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-M-BEI	Chanel	Unisex	Áo len	M	Be	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-M-X	Chanel	Unisex	Áo len	M	Xanh	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-L-Đ	Chanel	Unisex	Áo len	L	Đen	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-L-T	Chanel	Unisex	Áo len	L	Trắng	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-L-BEI	Chanel	Unisex	Áo len	L	Be	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-L-X	Chanel	Unisex	Áo len	L	Xanh	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-XL-Đ	Chanel	Unisex	Áo len	XL	Đen	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-XL-T	Chanel	Unisex	Áo len	XL	Trắng	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-XL-BEI	Chanel	Unisex	Áo len	XL	Be	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -16-XL-X	Chanel	Unisex	Áo len	XL	Xanh	6800000	5600000	3	0	https://treasuresofnewyorkcity.com/cdn/shop/products/image_04e3a66c-3f62-4141-b13f-b2da33dc6efa.jpg?v=1657302411	1
CHA-ÁO -17-S-Đ	Chanel	Nam	Áo len	S	Đen	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-S-T	Chanel	Nam	Áo len	S	Trắng	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-S-BEI	Chanel	Nam	Áo len	S	Be	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-S-X	Chanel	Nam	Áo len	S	Xanh	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-M-Đ	Chanel	Nam	Áo len	M	Đen	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-M-T	Chanel	Nam	Áo len	M	Trắng	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-M-BEI	Chanel	Nam	Áo len	M	Be	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-M-X	Chanel	Nam	Áo len	M	Xanh	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-L-Đ	Chanel	Nam	Áo len	L	Đen	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-L-T	Chanel	Nam	Áo len	L	Trắng	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-L-BEI	Chanel	Nam	Áo len	L	Be	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-L-X	Chanel	Nam	Áo len	L	Xanh	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-XL-Đ	Chanel	Nam	Áo len	XL	Đen	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-XL-T	Chanel	Nam	Áo len	XL	Trắng	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-XL-BEI	Chanel	Nam	Áo len	XL	Be	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-ÁO -17-XL-X	Chanel	Nam	Áo len	XL	Xanh	5800000	4500000	3	0	https://www.ragsrevived.com/cdn/shop/products/8986330D-0F74-4586-9AA2-B695F7D06485.jpg?v=1644422949	1
CHA-VÁY-18-S-Đ	Chanel	Nữ	Váy	S	Đen	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-S-T	Chanel	Nữ	Váy	S	Trắng	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-S-BEI	Chanel	Nữ	Váy	S	Be	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-S-X	Chanel	Nữ	Váy	S	Xanh	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-M-Đ	Chanel	Nữ	Váy	M	Đen	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-M-T	Chanel	Nữ	Váy	M	Trắng	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-M-BEI	Chanel	Nữ	Váy	M	Be	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-M-X	Chanel	Nữ	Váy	M	Xanh	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-L-Đ	Chanel	Nữ	Váy	L	Đen	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-L-T	Chanel	Nữ	Váy	L	Trắng	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-L-BEI	Chanel	Nữ	Váy	L	Be	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-L-X	Chanel	Nữ	Váy	L	Xanh	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-XL-Đ	Chanel	Nữ	Váy	XL	Đen	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-XL-T	Chanel	Nữ	Váy	XL	Trắng	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
CHA-VÁY-18-XL-BEI	Chanel	Nữ	Váy	XL	Be	6800000	6200000	3	0	https://hotgirlshop.com/uploads/picture/29052022/News/20529125625-ao-dam-chanel-chinh-hang-new-auth.jpg	1
